ID_Cliente,Primeiro Nome,Sobrenome,Data Nascimento,Estado Civil,Genero,Educacao,ID_Cidade
19608,Raquel,Torres,11-5-1962,Solteiro(a),Feminino,Pós-graduação,5
19609,Lydia,Rana,4-8-1934,Solteiro(a),Feminino,Pós-graduação,28
19610,Arturo,Zeng,6-1-1934,Casado(a),Masculino,Mestrado,21
19611,Walter,Ramos,5-14-1965,Casado(a),Masculino,Pós-graduação,11
19612,Bruce,Suri,7-20-1965,Solteiro(a),Masculino,Mestrado,17
19613,Janet,Gomez,2-3-1965,Solteiro(a),Feminino,Mestrado,27
19614,Marvin,Browning,10-24-1965,Casado(a),Masculino,Mestrado,9
19615,Jésus,Gomez,11-1-1965,Casado(a),Masculino,Mestrado,23
19616,Damien,Andersen,4-21-1964,Solteiro(a),Masculino,Pós-graduação,29
19617,Erik,Romero,7-5-1964,Casado(a),Masculino,Mestrado,2
19618,Chloe,Ross,5-6-1963,Solteiro(a),Feminino,Pós-graduação,28
19619,Meagan,Vance,12-23-1977,Solteiro(a),Feminino,Ensino Médio,22
19620,Melissa,Ward,9-25-1976,Casado(a),Feminino,Ensino Fundamental,17
19621,Samantha,Smith,5-11-1976,Casado(a),Feminino,Ensino Médio,4
19622,Heather,Chen,8-24-1979,Casado(a),Feminino,Ensino Médio,3
19623,Kelsey,Pal,10-23-1979,Solteiro(a),Feminino,Pós-graduação,11
19624,Lucas,Price,2-21-1979,Solteiro(a),Masculino,Pós-graduação,24
19625,Cara,Lin,10-17-1963,Casado(a),Feminino,Mestrado,7
19626,Melinda,Gutierrez,9-18-1962,Casado(a),Feminino,Mestrado,22
19627,Arthur,Garcia,9-7-1978,Casado(a),Masculino,Pós-graduação,18
19628,Lydia,Patel,8-25-1978,Solteiro(a),Feminino,Pós-graduação,11
19629,Oscar,Flores,9-25-1977,Solteiro(a),Masculino,Pós-graduação,22
19630,Pedro,Ramos,8-13-1975,Solteiro(a),Masculino,Ensino Fundamental,16
19631,Kellie,Vazquez,3-2-1975,Casado(a),Feminino,Ensino Fundamental,25
19632,Lindsey,Sharma,10-21-1975,Solteiro(a),Feminino,Ensino Médio,29
19633,Carrie,Vazquez,11-23-1976,Solteiro(a),Feminino,Ensino Médio,22
19634,Linda,Travers,1-13-1976,Casado(a),Feminino,Ensino Médio,23
19635,Blake,Williams,2-19-1976,Solteiro(a),Masculino,Ensino Médio,27
19636,Ian,Adams,8-19-1976,Solteiro(a),Masculino,Ensino Médio,2
19637,Tony,Luo,6-8-1976,Solteiro(a),Masculino,Ensino Médio,7
19638,Erik,Gill,8-5-1974,Casado(a),Masculino,Ensino Fundamental,21
19639,Tommy,Xie,7-26-1974,Solteiro(a),Masculino,Ensino Fundamental,22
19640,Neil,Gomez,10-2-1974,Solteiro(a),Masculino,Ensino Fundamental,28
19641,Wesley,Chen,8-11-1974,Solteiro(a),Masculino,Ensino Fundamental,25
19642,Kristopher,Perez,6-11-1974,Casado(a),Masculino,Ensino Fundamental,11
19643,Marie,Suarez,5-22-1975,Solteiro(a),Feminino,Pós-graduação,8
19644,Donna,Goel,11-4-1975,Solteiro(a),Feminino,Pós-graduação,28
19645,Marie,Gutierrez,9-17-1975,Casado(a),Feminino,Mestrado,22
19646,Gabrielle,Roberts,7-8-1975,Casado(a),Feminino,Mestrado,25
19647,Thomas,King,2-14-1975,Casado(a),Masculino,Mestrado,5
19648,Donna,Yuan,10-2-1962,Casado(a),Feminino,Mestrado,5
19649,Stanley,Rodriguez,11-11-1962,Casado(a),Masculino,Mestrado,22
19650,Adriana,Raman,1-17-1961,Solteiro(a),Feminino,Mestrado,11
19651,Haley,Bell,7-2-1962,Solteiro(a),Feminino,Ensino Superior,17
19652,Terrance,Fernandez,7-18-1961,Casado(a),Masculino,Ensino Superior,12
19653,Laura,Zhu,10-16-1961,Casado(a),Feminino,Ensino Superior,19
19654,Rafael,Cai,10-10-1961,Solteiro(a),Masculino,Ensino Superior,4
19655,Adriana,Patel,8-4-1936,Casado(a),Feminino,Ensino Superior,4
19656,Damien,Yuan,9-3-1958,Solteiro(a),Masculino,Mestrado,20
19657,Gabriel,Phillips,8-28-1956,Solteiro(a),Masculino,Pós-graduação,19
19658,Beth,Blanco,9-8-1956,Casado(a),Feminino,Mestrado,9
19659,Bonnie,Lal,9-27-1937,Solteiro(a),Feminino,Mestrado,28
19660,Jamie,Ma,4-16-1937,Solteiro(a),Feminino,Ensino Superior,27
19661,Lindsay,Deng,5-25-1938,Solteiro(a),Feminino,Mestrado,25
19662,Lindsey,Yuan,11-28-1941,Solteiro(a),Feminino,Pós-graduação,23
19663,Laura,Chen,6-6-1941,Solteiro(a),Feminino,Mestrado,10
19664,Bradley,Chande,11-7-1942,Solteiro(a),Masculino,Pós-graduação,9
19665,Geoffrey,Lopez,9-23-1942,Solteiro(a),Masculino,Pós-graduação,26
19666,Meredith,Romero,5-23-1979,Solteiro(a),Feminino,Pós-graduação,20
19667,Victor,Vazquez,8-25-1980,Casado(a),Masculino,Mestrado,29
19668,Victoria,Bradley,1-24-1978,Casado(a),Feminino,Pós-graduação,16
19669,Dawn,Zeng,7-9-1978,Casado(a),Feminino,Pós-graduação,20
19670,Lindsay,She,6-27-1978,Solteiro(a),Feminino,Pós-graduação,1
19671,Cynthia,Kapoor,7-28-1978,Solteiro(a),Feminino,Pós-graduação,12
19672,Danny,Moreno,2-24-1977,Solteiro(a),Masculino,Ensino Médio,30
19673,Marco,Malhotra,5-4-1977,Solteiro(a),Masculino,Ensino Médio,8
19674,Andres,Chander,3-15-1977,Casado(a),Masculino,Ensino Médio,6
19675,Colin,Xu,10-9-1977,Casado(a),Masculino,Ensino Médio,31
19676,Clinton,Hernandez,7-22-1979,Solteiro(a),Masculino,Mestrado,25
19677,Lucas,Gonzales,8-20-1978,Solteiro(a),Masculino,Ensino Médio,30
19678,Eugene,Gao,9-5-1977,Solteiro(a),Masculino,Ensino Médio,19
19679,Roy,Gill,6-19-1977,Solteiro(a),Masculino,Pós-graduação,12
19680,Lance,Jimenez,11-26-1943,Casado(a),Masculino,Mestrado,22
19681,Monica,Mehta,10-16-1961,Casado(a),Feminino,Ensino Superior,14
19682,Jacqueline,Morris,6-27-1961,Casado(a),Feminino,Ensino Superior,17
19683,Dominique,Saunders,4-26-1961,Casado(a),Feminino,Ensino Superior,10
19684,Nathan,Roberts,8-25-1960,Solteiro(a),Masculino,Ensino Médio,16
19685,Dana,Ortega,3-26-1960,Solteiro(a),Feminino,Ensino Médio,24
19686,Lacey,Sharma,3-14-1960,Casado(a),Feminino,Ensino Médio,19
19687,Carmen,Subram,5-22-1960,Solteiro(a),Feminino,Pós-graduação,22
19688,Jaime,Raje,10-4-1959,Casado(a),Masculino,Pós-graduação,10
19689,Jared,Ward,9-23-1959,Solteiro(a),Masculino,Pós-graduação,4
19690,Elizabeth,Bradley,7-3-1959,Casado(a),Feminino,Pós-graduação,29
19691,Neil,Ruiz,7-6-1959,Casado(a),Masculino,Pós-graduação,9
19692,Darren,Carlson,5-25-1959,Solteiro(a),Masculino,Ensino Superior,19
19693,Tommy,Tang,7-4-1958,Casado(a),Masculino,Ensino Superior,23
19694,Nina,Raji,11-10-1960,Solteiro(a),Feminino,Ensino Superior,22
19695,Ivan,Suri,1-5-1960,Solteiro(a),Masculino,Ensino Superior,21
19696,Clayton,Zhang,3-5-1959,Casado(a),Masculino,Mestrado,22
19697,Jésus,Navarro,12-8-1959,Casado(a),Masculino,Mestrado,22
19698,Taylor,Peterson,5-15-1969,Solteiro(a),Feminino,Ensino Superior,24
19699,Stephanie,Hughes,10-7-1969,Solteiro(a),Feminino,Ensino Superior,27
19700,Amanda,Wright,5-18-1969,Casado(a),Feminino,Ensino Superior,21
19701,Caleb,Parker,4-23-1968,Casado(a),Masculino,Ensino Médio,23
19702,Dylan,Martinez,11-17-1968,Solteiro(a),Masculino,Mestrado,31
19703,Brianna,Diaz,3-21-1968,Casado(a),Feminino,Mestrado,3
19704,Randall,Blanco,11-19-1968,Casado(a),Masculino,Mestrado,28
19705,Justin,Zhang,9-14-1967,Solteiro(a),Masculino,Mestrado,10
19706,Dwayne,Ruiz,11-7-1970,Casado(a),Masculino,Ensino Superior,12
19707,Faith,Brooks,11-7-1970,Solteiro(a),Feminino,Ensino Superior,15
19708,Tyler,Robinson,10-23-1970,Casado(a),Masculino,Ensino Superior,14
19709,Trevor,Washington,7-6-1970,Casado(a),Masculino,Ensino Superior,21
19710,Jack,Jai,5-3-1970,Casado(a),Masculino,Ensino Superior,20
19711,Edward,Anderson,4-8-1970,Solteiro(a),Masculino,Ensino Superior,21
19712,Angelica,Bryant,5-21-1967,Casado(a),Feminino,Mestrado,9
19713,Marcus,Diaz,5-3-1967,Solteiro(a),Masculino,Mestrado,10
19714,Melanie,Powell,9-4-1967,Casado(a),Feminino,Mestrado,5
19715,Aaron,Mitchell,9-26-1966,Casado(a),Masculino,Mestrado,2
19716,Alexandria,Alexander,5-1-1966,Casado(a),Feminino,Mestrado,3
19717,Ross,Blanco,4-4-1966,Solteiro(a),Masculino,Mestrado,20
19718,April,Pal,5-9-1966,Casado(a),Feminino,Mestrado,3
19719,Noah,Brown,8-25-1966,Casado(a),Masculino,Ensino Superior,20
19720,Jennifer,Gonzalez,5-28-1966,Casado(a),Feminino,Ensino Superior,13
19721,Anna,Coleman,4-9-1966,Casado(a),Feminino,Ensino Superior,18
19722,Cindy,James,10-9-1966,Solteiro(a),Feminino,Ensino Superior,6
19723,Melissa,Morris,3-20-1969,Casado(a),Feminino,Ensino Superior,23
19724,Olivia,Taylor,3-22-1969,Casado(a),Feminino,Ensino Superior,18
19725,Eduardo,Griffin,8-16-1969,Solteiro(a),Masculino,Ensino Superior,19
19726,Mariah,Washington,9-15-1965,Solteiro(a),Feminino,Mestrado,30
19727,Natalie,Hughes,6-26-1965,Solteiro(a),Feminino,Mestrado,13
19728,Connor,Baker,7-10-1965,Casado(a),Masculino,Mestrado,1
19729,Emmanuel,Suri,9-14-1965,Casado(a),Masculino,Mestrado,21
19730,Alvin,Raji,12-2-1965,Casado(a),Masculino,Mestrado,28
19731,Logan,Moore,3-13-1965,Casado(a),Masculino,Mestrado,19
19732,Adam,Lopez,4-19-1965,Solteiro(a),Masculino,Ensino Superior,31
19733,Gabrielle,King,11-2-1965,Casado(a),Feminino,Ensino Superior,20
19734,Emma,Moore,1-24-1965,Solteiro(a),Feminino,Ensino Superior,21
19735,Cynthia,Fernandez,8-22-1968,Solteiro(a),Feminino,Ensino Superior,28
19736,Holly,Malhotra,7-23-1968,Solteiro(a),Feminino,Ensino Superior,23
19737,Nelson,Serrano,6-24-1968,Solteiro(a),Masculino,Ensino Superior,29
19738,Darren,Madan,8-7-1925,Casado(a),Masculino,Ensino Médio,26
19739,Timothy,Howard,3-11-1967,Casado(a),Masculino,Ensino Médio,2
19740,Sergio,Gonzalez,12-3-1967,Solteiro(a),Masculino,Ensino Fundamental,24
19741,Mason,Gonzalez,8-10-1926,Solteiro(a),Masculino,Ensino Médio,12
19742,George,Raman,8-21-1967,Casado(a),Masculino,Mestrado,17
19743,Max,Blanco,5-25-1967,Casado(a),Masculino,Mestrado,10
19744,Ebony,Suarez,2-8-1966,Casado(a),Feminino,Ensino Fundamental,19
19745,Joy,Torres,3-18-1966,Casado(a),Feminino,Ensino Médio,19
19746,Larry,Jimenez,6-2-1967,Casado(a),Masculino,Mestrado,22
19747,Gabriella,Hill,2-18-1928,Solteiro(a),Feminino,Ensino Médio,2
19748,Phillip,Fernandez,2-20-1966,Casado(a),Masculino,Mestrado,3
19749,Johnathan,Schmidt,11-28-1966,Casado(a),Masculino,Mestrado,13
19750,Omar,Shan,2-18-1966,Casado(a),Masculino,Mestrado,9
19751,Bharat,Mirchandani,9-4-1965,Solteiro(a),Masculino,Ensino Fundamental,26
19752,Kate,Nath,9-24-1965,Casado(a),Feminino,Ensino Médio,18
19753,Maria,Bryant,9-17-1965,Casado(a),Feminino,Ensino Médio,17
19754,Cassandra,Garcia,3-5-1965,Casado(a),Feminino,Mestrado,14
19755,Marie,Browning,4-21-1964,Casado(a),Feminino,Ensino Fundamental,13
19756,Mariah,Reed,6-12-1972,Casado(a),Feminino,Pós-graduação,29
19757,Bradley,Pal,2-28-1971,Solteiro(a),Masculino,Ensino Fundamental,26
19758,Shannon,Ortega,6-15-1971,Solteiro(a),Masculino,Ensino Fundamental,10
19759,Anthony,Martinez,1-17-1953,Casado(a),Masculino,Pós-graduação,3
19760,Isabelle,Foster,6-5-1953,Solteiro(a),Feminino,Pós-graduação,16
19761,Colin,Raje,6-3-1958,Casado(a),Masculino,Mestrado,1
19762,Cindy,Rodriguez,6-9-1958,Solteiro(a),Feminino,Pós-graduação,5
19763,Ricardo,Luo,5-19-1957,Casado(a),Masculino,Pós-graduação,1
19764,Shannon,Romero,8-23-1957,Casado(a),Masculino,Pós-graduação,8
19765,Dale,Xu,11-6-1957,Solteiro(a),Masculino,Pós-graduação,1
19766,Ronnie,Hu,2-16-1956,Solteiro(a),Masculino,Pós-graduação,1
19767,Jon,Zhu,8-3-1956,Casado(a),Masculino,Pós-graduação,18
19768,Javier,Muñoz,6-28-1956,Solteiro(a),Masculino,Ensino Médio,20
19769,Kelli,Zhao,4-20-1956,Solteiro(a),Feminino,Ensino Médio,19
19770,Dalton,Roberts,12-22-1956,Solteiro(a),Masculino,Pós-graduação,6
19771,Wayne,Jai,8-26-1955,Casado(a),Masculino,Ensino Médio,31
19772,Candice,Zhou,2-17-1955,Casado(a),Feminino,Ensino Médio,16
19773,Ivan,Mehta,1-16-1955,Casado(a),Masculino,Ensino Médio,19
19774,Dominique,Arun,9-25-1944,Solteiro(a),Feminino,Ensino Médio,11
19775,Kelli,Rai,2-14-1944,Solteiro(a),Feminino,Ensino Superior,23
19776,Donald,Raman,8-7-1944,Solteiro(a),Masculino,Mestrado,26
19777,Martha,Sun,8-5-1945,Casado(a),Feminino,Ensino Médio,11
19778,Daisy,Gill,1-20-1945,Solteiro(a),Feminino,Pós-graduação,29
19779,Terry,Black,5-19-1945,Casado(a),Masculino,Mestrado,29
19780,Micheal,Travers,8-8-1945,Solteiro(a),Masculino,Pós-graduação,24
19781,Ian,Watson,6-10-1945,Casado(a),Masculino,Mestrado,19
19782,Erick,Gonzalez,6-25-1946,Casado(a),Masculino,Mestrado,16
19783,Jade,James,3-19-1953,Casado(a),Feminino,Pós-graduação,30
19784,Natalie,Butler,11-12-1954,Casado(a),Feminino,Ensino Médio,29
19785,Jamie,Wagner,9-7-1953,Solteiro(a),Feminino,Mestrado,10
19786,Philip,Navarro,6-25-1953,Casado(a),Masculino,Pós-graduação,13
19787,Trisha,Wu,7-6-1953,Casado(a),Feminino,Mestrado,14
19788,Naomi,Blanco,4-26-1952,Casado(a),Feminino,Pós-graduação,22
19789,Haley,Lopez,2-26-1952,Casado(a),Feminino,Pós-graduação,13
19790,Ashley,Davis,4-17-1952,Solteiro(a),Feminino,Pós-graduação,23
19791,Martha,Huang,6-3-1951,Solteiro(a),Feminino,Ensino Médio,28
19792,Christy,Goel,8-3-1951,Solteiro(a),Feminino,Ensino Médio,21
19793,Franklin,Goel,5-10-1950,Solteiro(a),Masculino,Ensino Médio,1
19794,Mario,Xu,11-6-1950,Solteiro(a),Masculino,Ensino Médio,25
19795,Kate,Chande,9-15-1949,Casado(a),Feminino,Ensino Médio,21
19796,Rebekah,Romero,9-13-1949,Casado(a),Feminino,Ensino Médio,11
19797,George,Patel,9-5-1949,Casado(a),Masculino,Ensino Médio,2
19798,Latoya,Lal,4-17-1948,Casado(a),Feminino,Ensino Fundamental,2
19799,Amy,Zhao,8-10-1948,Casado(a),Feminino,Ensino Médio,5
19800,Dustin,Rai,12-20-1948,Solteiro(a),Masculino,Ensino Médio,12
19801,Rafael,Chande,8-10-1947,Solteiro(a),Masculino,Ensino Fundamental,27
19802,Geoffrey,Suri,4-24-1947,Casado(a),Masculino,Ensino Médio,15
19803,Bob,Kapoor,10-2-1947,Solteiro(a),Masculino,Ensino Fundamental,22
19804,Allison,Peterson,4-6-1975,Solteiro(a),Feminino,Mestrado,25
19805,Pedro,Suri,9-3-1975,Solteiro(a),Masculino,Mestrado,1
19806,Hector,Gutierrez,11-5-1975,Solteiro(a),Masculino,Mestrado,31
19807,Kayla,White,5-3-1976,Solteiro(a),Feminino,Mestrado,18
19808,Janelle,Malhotra,11-12-1976,Solteiro(a),Feminino,Mestrado,19
19809,Heidi,Malhotra,6-15-1976,Solteiro(a),Feminino,Mestrado,21
19810,Alicia,Xie,12-28-1976,Solteiro(a),Feminino,Mestrado,8
19811,Colin,Ma,11-22-1976,Casado(a),Masculino,Mestrado,11
19812,Reginald,Ortega,10-26-1976,Solteiro(a),Masculino,Mestrado,17
19813,Paula,Sanz,11-10-1975,Solteiro(a),Feminino,Mestrado,21
19814,Shaun,Rai,8-16-1974,Solteiro(a),Masculino,Mestrado,26
19815,Isabel,Simmons,11-21-1975,Casado(a),Feminino,Mestrado,31
19816,Nelson,Rubio,7-27-1975,Casado(a),Masculino,Mestrado,29
19817,Mallory,Romero,8-23-1974,Solteiro(a),Feminino,Mestrado,23
19818,Yolanda,Goel,10-6-1973,Casado(a),Feminino,Mestrado,3
19819,Briana,Carlson,12-26-1973,Solteiro(a),Feminino,Pós-graduação,16
19820,Tiffany,Zhu,6-19-1973,Solteiro(a),Feminino,Pós-graduação,22
19821,Alisha,Shen,4-21-1973,Casado(a),Feminino,Ensino Médio,16
19822,Isaac,Morris,3-5-1972,Solteiro(a),Masculino,Ensino Médio,20
19823,Devin,Green,1-14-1972,Solteiro(a),Masculino,Ensino Médio,11
19824,Randy,Lu,3-12-1971,Casado(a),Masculino,Mestrado,10
19825,Barbara,Huang,1-7-1972,Solteiro(a),Feminino,Ensino Fundamental,28
19826,Kathryn,She,7-26-1971,Casado(a),Feminino,Ensino Médio,26
19827,Pamela,Lopez,10-5-1970,Solteiro(a),Feminino,Ensino Fundamental,26
19828,Aidan,Foster,9-6-1970,Solteiro(a),Masculino,Ensino Médio,25
19829,Jamie,Muñoz,3-9-1970,Solteiro(a),Masculino,Ensino Médio,22
19830,Noah,Russell,4-20-1971,Solteiro(a),Masculino,Ensino Médio,23
19831,Kara,Yuan,12-26-1948,Casado(a),Feminino,Ensino Médio,3
19832,Jared,Gray,3-11-1948,Casado(a),Masculino,Ensino Médio,10
19833,Lauren,Ramirez,12-28-1947,Solteiro(a),Feminino,Ensino Médio,10
19834,Mariah,Perry,8-13-1937,Casado(a),Feminino,Ensino Médio,30
19835,James,Martinez,4-17-1937,Solteiro(a),Masculino,Ensino Superior,6
19836,Cole,Peterson,3-17-1937,Solteiro(a),Masculino,Ensino Superior,22
19837,Sebastian,Cox,11-26-1937,Casado(a),Masculino,Ensino Superior,12
19838,Samuel,Carter,6-17-1939,Casado(a),Masculino,Ensino Superior,27
19839,Xavier,Peterson,4-5-1939,Solteiro(a),Masculino,Ensino Superior,13
19840,Sydney,Moore,8-13-1939,Solteiro(a),Feminino,Ensino Superior,5
19841,Ryan,Moore,7-4-1939,Casado(a),Masculino,Ensino Superior,28
19842,Angelica,Hayes,8-20-1939,Solteiro(a),Feminino,Ensino Superior,14
19843,Gabriella,Cook,3-9-1940,Casado(a),Feminino,Mestrado,18
19844,Brooke,Howard,11-24-1940,Solteiro(a),Feminino,Mestrado,11
19845,Lauren,Kelly,2-21-1940,Solteiro(a),Feminino,Mestrado,12
19846,Alexa,Rogers,10-3-1940,Solteiro(a),Feminino,Mestrado,22
19847,Alexandria,Griffin,11-4-1941,Solteiro(a),Feminino,Ensino Médio,5
19848,Andrea,Evans,6-5-1941,Solteiro(a),Feminino,Mestrado,6
19849,Kevin,Turner,3-25-1941,Solteiro(a),Masculino,Mestrado,27
19850,Nicole,Brooks,8-22-1941,Solteiro(a),Feminino,Mestrado,16
19851,Alyssa,Brown,5-14-1941,Casado(a),Feminino,Mestrado,4
19852,Joy,Alvarez,11-6-1941,Solteiro(a),Feminino,Mestrado,19
19853,Marcus,Cooper,11-18-1941,Casado(a),Masculino,Mestrado,5
19854,Edward,Perez,2-13-1942,Casado(a),Masculino,Mestrado,31
19855,David,Hughes,3-8-1942,Solteiro(a),Masculino,Mestrado,11
19856,Anna,Wood,4-19-1942,Solteiro(a),Feminino,Mestrado,23
19857,Mackenzie,Morris,1-19-1943,Solteiro(a),Feminino,Mestrado,18
19858,Isabella,Gonzalez,10-3-1944,Solteiro(a),Feminino,Ensino Médio,29
19859,Jordan,Jai,8-22-1944,Casado(a),Masculino,Ensino Fundamental,4
19860,Joel,Rana,4-7-1947,Solteiro(a),Masculino,Ensino Médio,24
19861,Sara,Collins,10-26-1947,Solteiro(a),Feminino,Ensino Médio,30
19862,Katherine,Cook,2-9-1947,Solteiro(a),Feminino,Ensino Médio,17
19863,Jacqueline,Patterson,6-22-1945,Solteiro(a),Feminino,Ensino Fundamental,14
19864,Luke,Young,10-3-1945,Casado(a),Masculino,Ensino Fundamental,28
19865,Sydney,Hill,5-17-1945,Casado(a),Feminino,Ensino Fundamental,13
19866,Taylor,Ward,3-19-1945,Solteiro(a),Feminino,Ensino Fundamental,25
19867,Fernando,Patterson,4-3-1946,Solteiro(a),Masculino,Ensino Médio,23
19868,Jason,Bryant,6-7-1946,Casado(a),Masculino,Ensino Médio,19
19869,Andrea,Cook,7-4-1946,Casado(a),Feminino,Ensino Médio,24
19870,Vincent,Ma,4-18-1946,Solteiro(a),Masculino,Mestrado,13
19871,Julia,Rodriguez,10-13-1947,Casado(a),Feminino,Ensino Médio,18
19872,Jordan,Collins,4-11-1947,Solteiro(a),Masculino,Mestrado,28
19873,Antonio,Simmons,2-23-1947,Solteiro(a),Masculino,Mestrado,25
19874,Riley,Sanchez,11-19-1947,Solteiro(a),Feminino,Mestrado,31
19875,Ryan,Rodriguez,2-25-1947,Casado(a),Masculino,Mestrado,9
19876,Lawrence,Ramos,9-4-1947,Casado(a),Masculino,Mestrado,5
19877,Nicholas,White,2-22-1947,Casado(a),Masculino,Pós-graduação,7
19878,Allison,Baker,12-16-1948,Solteiro(a),Feminino,Ensino Médio,18
19879,Cassidy,Griffin,11-8-1948,Casado(a),Feminino,Ensino Médio,12
19880,Karen,Sanchez,7-6-1948,Casado(a),Feminino,Pós-graduação,19
19881,Ethan,Hayes,10-26-1948,Casado(a),Masculino,Pós-graduação,15
19882,Renee,Ruiz,2-18-1948,Casado(a),Feminino,Pós-graduação,31
19883,Billy,Ruiz,3-22-1948,Casado(a),Masculino,Pós-graduação,9
19884,Allison,Parker,2-3-1948,Solteiro(a),Feminino,Pós-graduação,23
19885,Taylor,Brown,5-2-1948,Solteiro(a),Feminino,Pós-graduação,4
19886,Jeremiah,Townsend,2-3-1949,Casado(a),Masculino,Ensino Fundamental,13
19887,Jennifer,Robinson,8-20-1949,Casado(a),Feminino,Ensino Fundamental,22
19888,Jennifer,Wright,8-17-1949,Casado(a),Feminino,Ensino Fundamental,1
19889,Ruth,Srini,7-17-1949,Solteiro(a),Feminino,Pós-graduação,4
19890,Abhijit,Thakur,2-2-1949,Casado(a),Feminino,Pós-graduação,18
19891,Marcus,Ross,7-14-1949,Casado(a),Masculino,Pós-graduação,22
19892,Seth,Taylor,3-5-1949,Solteiro(a),Masculino,Pós-graduação,24
19893,Jack,Scott,3-18-1949,Solteiro(a),Masculino,Pós-graduação,22
19894,Charles,Weisman,8-7-1949,Casado(a),Masculino,Pós-graduação,10
19895,Christina,Cooper,2-1-1950,Casado(a),Feminino,Ensino Fundamental,27
19896,Stacy,Moreno,2-3-1950,Solteiro(a),Feminino,Pós-graduação,2
19897,Cameron,Powell,4-15-1950,Casado(a),Masculino,Pós-graduação,29
19898,Zoe,Watson,9-16-1950,Casado(a),Feminino,Pós-graduação,22
19899,Jill,Perry,9-7-1950,Casado(a),Feminino,Pós-graduação,5
19900,Melanie,Griffin,2-7-1950,Casado(a),Feminino,Pós-graduação,26
19901,Marcus,Lee,6-16-1950,Solteiro(a),Masculino,Pós-graduação,27
19902,Brianna,Wood,1-2-1950,Casado(a),Feminino,Mestrado,14
19903,Chloe,Ramirez,10-24-1951,Solteiro(a),Feminino,Ensino Médio,10
19904,Nathan,Taylor,6-1-1951,Casado(a),Masculino,Ensino Médio,20
19905,Logan,Thompson,9-27-1951,Casado(a),Masculino,Pós-graduação,4
19906,Casey,Raji,11-16-1951,Solteiro(a),Feminino,Pós-graduação,29
19907,Anthony,Robinson,5-5-1951,Casado(a),Masculino,Pós-graduação,13
19908,Jeremy,Bell,4-26-1952,Solteiro(a),Masculino,Ensino Médio,2
19909,Blake,Coleman,8-18-1952,Casado(a),Masculino,Ensino Médio,3
19910,Oscar,Hayes,9-9-1952,Casado(a),Masculino,Ensino Fundamental,22
19911,Samuel,Garcia,5-4-1953,Solteiro(a),Masculino,Ensino Médio,18
19912,Jasmine,Davis,10-5-1969,Solteiro(a),Feminino,Ensino Superior,5
19913,Riley,Morgan,3-13-1969,Casado(a),Feminino,Ensino Superior,8
19914,Jeremy,Reed,4-8-1969,Casado(a),Masculino,Ensino Superior,15
19915,Angela,Barnes,9-12-1968,Solteiro(a),Feminino,Mestrado,15
19916,Xavier,Mitchell,7-28-1968,Casado(a),Masculino,Mestrado,19
19917,Fernando,Smith,2-11-1968,Solteiro(a),Masculino,Mestrado,1
19918,Kelly,Perry,12-26-1968,Casado(a),Feminino,Mestrado,5
19919,Katherine,Thomas,10-5-1967,Solteiro(a),Feminino,Mestrado,3
19920,Wyatt,Perez,4-15-1967,Solteiro(a),Masculino,Mestrado,12
19921,Warren,Black,11-18-1968,Casado(a),Masculino,Ensino Superior,7
19922,Faith,Hayes,4-25-1968,Solteiro(a),Feminino,Ensino Superior,4
19923,Jada,Sanchez,10-22-1968,Solteiro(a),Feminino,Ensino Superior,2
19924,Alexis,Butler,5-5-1979,Casado(a),Feminino,Pós-graduação,15
19925,Jamie,Torres,3-25-1978,Casado(a),Masculino,Mestrado,13
19926,Susan,Guo,1-21-1947,Solteiro(a),Feminino,Ensino Médio,22
19927,Riley,Ramirez,3-24-1978,Casado(a),Feminino,Pós-graduação,24
19928,Taylor,Ross,1-8-1978,Casado(a),Feminino,Pós-graduação,12
19929,Miguel,Bennett,6-26-1978,Casado(a),Masculino,Pós-graduação,10
19930,Barbara,Beck,5-9-1946,Solteiro(a),Feminino,Pós-graduação,19
19931,Casey,Suarez,5-11-1947,Solteiro(a),Masculino,Ensino Médio,28
19932,Jamie,Sanz,8-15-1948,Solteiro(a),Masculino,Ensino Fundamental,27
19933,Alex,Morris,10-28-1977,Solteiro(a),Masculino,Mestrado,6
19934,Noah,Moore,9-20-1977,Solteiro(a),Masculino,Pós-graduação,11
19935,Judith,Turner,3-12-1977,Casado(a),Feminino,Pós-graduação,1
19936,Kayla,Powell,5-10-1977,Solteiro(a),Feminino,Pós-graduação,27
19937,Michael,Garcia,5-16-1977,Solteiro(a),Masculino,Pós-graduação,2
19938,Jeremy,Perry,6-13-1977,Solteiro(a),Masculino,Pós-graduação,25
19939,Jeremy,Cooper,5-4-1976,Casado(a),Masculino,Pós-graduação,11
19940,Katelyn,Morgan,7-13-1976,Solteiro(a),Feminino,Pós-graduação,5
19941,Holly,Garcia,8-25-1949,Casado(a),Feminino,Ensino Fundamental,29
19942,Marshall,Ye,5-16-1949,Solteiro(a),Masculino,Ensino Fundamental,18
19943,Lindsey,Shen,6-4-1951,Casado(a),Feminino,Ensino Fundamental,21
19944,Hannah,Lewis,5-6-1951,Casado(a),Feminino,Ensino Fundamental,20
19945,Edward,Wilson,1-24-1953,Casado(a),Masculino,Pós-graduação,12
19946,Keith,She,1-24-1953,Casado(a),Masculino,Pós-graduação,15
19947,Franklin,Chen,9-26-1954,Solteiro(a),Masculino,Ensino Fundamental,22
